City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
283,sacama,-3.9,-79.2667,287.16,68,75,1.54,EC,1680300234
284,hay river,60.8156,-115.7999,263.13,73,100,7.2,CA,1680300234
285,abu dhabi,24.4667,54.3667,298.12,72,0,2.06,AE,1680300051
286,umred,20.85,79.3333,296.31,45,99,2.17,IN,1680300234
287,miraflores,19.2167,-98.8083,300.94,27,45,1.89,MX,1680300234
288,pullman,46.7313,-117.1796,282.28,56,100,9.39,US,1680300041
289,riyadh,24.6877,46.7219,291.23,34,20,9.0,SA,1680300232
290,salalah,17.0151,54.0924,298.13,89,69,6.28,OM,1680300235
291,ekhabi,53.5102,142.9671,272.69,96,90,2.97,RU,1680300235
292,egvekinot,66.3167,-179.1667,257.13,96,100,2.23,RU,1680300235
293,atherton,53.5237,-2.4935,283.31,87,100,1.34,GB,1680299985
294,sinnamary,5.3833,-52.95,299.79,78,100,6.04,GF,1680300235
295,sao felix do xingu,-6.6447,-51.995,296.23,97,96,1.25,BR,1680300066
296,ambilobe,-13.2,49.05,296.58,96,37,0.61,MG,1680300235
297,byron bay,-28.65,153.6167,290.77,60,100,0.97,AU,1680300236
298,pyay,18.8167,95.2167,298.24,61,5,1.17,MM,1680300236
299,georgetown,5.4112,100.3354,301.12,83,20,1.03,MY,1680300013
300,leshukonskoye,64.8989,45.7622,266.4,96,100,1.76,RU,1680300236
301,olga,43.7444,135.2892,275.66,62,1,0.99,RU,1680300236
302,piranshahr,36.701,45.1413,267.89,93,69,3.52,IR,1680300236
303,shu,43.5983,73.7614,275.57,24,0,9.75,KZ,1680300237
304,kirakira,-10.4544,161.9205,301.32,75,52,3.75,SB,1680300237
305,burdur,37.7203,30.2908,277.54,75,75,0.0,TR,1680300237
306,skegness,53.1436,0.3363,282.23,96,100,6.59,GB,1680300237
307,capanema,-1.1958,-47.1808,296.33,97,100,1.25,BR,1680300169
308,santa maria,-29.6842,-53.8069,298.76,83,75,2.57,BR,1680300055
309,kieta,-6.2167,155.6333,300.13,77,100,0.92,PG,1680300047
310,tubay,9.1669,125.5239,296.81,91,79,1.48,PH,1680300237
311,leningradskiy,69.3833,178.4167,256.25,87,49,4.75,RU,1680300237
312,menongue,-14.6585,17.691,290.29,93,75,2.01,AO,1680300238
313,arraial do cabo,-22.9661,-42.0278,299.13,89,20,3.09,BR,1680300238
314,tunceli,39.1083,39.5471,273.82,65,1,1.66,TR,1680300132
315,kaduna,10.5222,7.4383,297.58,12,100,2.96,NG,1680300238
316,kichera,55.9375,110.0997,259.65,86,100,3.44,RU,1680300238
317,lufilufi,-13.8745,-171.5986,305.03,73,33,0.93,WS,1680300239
318,labuhan,-6.8844,112.2051,298.55,81,100,2.58,ID,1680300239
319,matlock,53.1384,-1.5556,282.87,95,100,4.36,GB,1680300239
320,gananoque,44.3334,-76.1661,277.19,95,100,2.27,CA,1680300239
321,chiredzi,-21.05,31.6667,293.13,74,61,1.9,ZW,1680300239
322,ixtapa,20.7,-105.2,298.72,61,40,5.66,MX,1680300239
323,calamar,10.2511,-74.9146,306.78,40,73,9.02,CO,1680300240
324,haputale,6.7681,80.9595,288.81,92,20,0.3,LK,1680300240
325,constitucion,-35.3333,-72.4167,291.1,53,61,6.38,CL,1680299968
326,raudeberg,61.9875,5.1352,275.52,73,0,2.23,NO,1680300240
327,rio gallegos,-51.6226,-69.2181,283.18,43,0,5.14,AR,1680300240
328,viedma,-40.8135,-62.9967,287.4,41,31,3.69,AR,1680300241
329,tilichiki,60.4667,166.1,269.25,91,100,1.68,RU,1680300241
330,takoradi,4.8845,-1.7554,298.11,89,28,1.92,GH,1680300241
331,bilibino,68.0546,166.4372,265.81,93,100,1.31,RU,1680300241
332,pinheiro,-2.5214,-45.0825,296.51,98,100,1.25,BR,1680300181
333,riberalta,-10.9833,-66.1,302.26,70,75,2.06,BO,1680300241
334,ust-ishim,57.6935,71.1665,267.6,85,51,3.51,RU,1680300241
335,lavrentiya,65.5833,-171.0,263.65,79,6,1.44,RU,1680300242
336,nakano,36.75,138.3667,283.91,61,0,0.1,JP,1680300242
337,kaitangata,-46.2817,169.8464,284.22,98,100,1.22,NZ,1680300242
338,eyrarbakki,63.863,-21.1481,277.71,99,100,2.94,IS,1680300243
339,petropavlovsk-kamchatskiy,53.0452,158.6483,270.48,64,0,3.0,RU,1680300243
340,nossa senhora da gloria,-10.2183,-37.4203,297.06,75,54,4.98,BR,1680300243
341,geraldton,-28.7667,114.6,290.38,94,0,2.57,AU,1680300243
342,port blair,11.6667,92.75,298.13,84,96,2.45,IN,1680300244
343,pesochnoye,58.006,39.1772,274.48,99,100,2.01,RU,1680300244
344,cariati,39.4922,16.9594,291.03,33,100,3.68,IT,1680300244
345,santona,43.4439,-3.4576,287.43,79,100,6.42,ES,1680300245
346,gawler,-34.6,138.7333,287.18,75,74,3.67,AU,1680300023
347,komsomolskiy,40.4272,71.7189,288.55,58,100,4.12,UZ,1680300245
348,phan thiet,10.9333,108.1,296.45,87,6,1.89,VN,1680300144
349,bilma,18.6853,12.9164,297.8,11,7,5.6,NE,1680300245
350,deputatskiy,69.3,139.9,248.61,94,100,1.61,RU,1680300246
351,san cristobal,7.7669,-72.225,296.25,81,100,0.27,VE,1680300246
352,touros,-5.1989,-35.4608,299.21,76,65,4.71,BR,1680300072
353,hondo,32.45,130.2,287.61,70,76,2.97,JP,1680300246
354,ishigaki,24.3448,124.1572,292.22,94,75,1.03,JP,1680300229
355,gallup,35.5281,-108.7426,282.06,33,20,8.75,US,1680300247
356,sorong,-0.8833,131.25,298.55,84,100,2.09,ID,1680300247
357,cabildo,-38.4842,-61.8954,288.33,51,60,2.98,AR,1680300247
358,langenlois,48.4904,15.6521,285.08,67,100,0.45,AT,1680300248
359,grafton,42.207,-71.6856,279.33,69,100,3.6,US,1680300248
360,beyneu,45.3167,55.2,290.55,46,100,8.19,KZ,1680300249
361,saint-pierre,-21.3393,55.4781,297.97,83,0,3.6,RE,1680300250
362,pietersburg,-23.9045,29.4688,288.15,86,95,2.98,ZA,1680300250
363,ucluelet,48.9329,-125.5528,279.87,90,100,1.79,CA,1680300019
364,necochea,-38.5473,-58.7368,285.32,63,14,5.92,AR,1680300035
365,moerai,-22.4333,-151.3333,298.79,83,100,4.84,PF,1680300251
366,valdivia,-39.8142,-73.2459,294.2,58,100,1.46,CL,1680300070
367,zapolyarnyy,69.4154,30.8136,259.75,98,83,2.14,RU,1680300252
368,salta,-24.7859,-65.4117,297.48,86,75,4.12,AR,1680300058
369,huicungo,-7.2833,-76.8,299.44,87,94,1.16,PE,1680300252
370,izumo,35.3667,132.7667,281.09,81,20,4.12,JP,1680300252
371,tevaitoa,-16.7833,-151.5,301.14,75,99,3.24,PF,1680300252
372,homer,59.6425,-151.5483,277.09,63,100,3.09,US,1680300252
373,bhatkal,13.9667,74.5667,296.57,79,7,2.49,IN,1680300253
374,huarmey,-10.0681,-78.1522,299.52,77,72,4.75,PE,1680300184
375,rorvik,64.8621,11.2373,269.21,86,14,1.03,NO,1680300253
376,toora-khem,52.4675,96.11,257.79,92,13,1.35,RU,1680300253
377,cooma,-36.2333,149.1333,281.36,84,91,3.5,AU,1680300254
378,topolobampo,25.6,-109.05,299.1,27,40,9.77,MX,1680300254
379,trelew,-43.249,-65.3051,287.91,29,87,11.36,AR,1680300254
380,bismarck,46.8083,-100.7837,270.85,75,0,9.77,US,1680300047
381,port shepstone,-30.7414,30.455,293.38,95,100,0.9,ZA,1680300254
382,ketchikan,55.3422,-131.6461,279.14,87,100,7.72,US,1680300255
383,clyde river,70.4692,-68.5914,254.28,78,75,4.63,CA,1680300255
384,catuday,16.2923,119.8062,298.15,83,100,2.77,PH,1680300255
385,fort-shevchenko,44.5086,50.263,278.46,85,100,12.84,KZ,1680300255
386,pacific grove,36.6177,-121.9166,288.97,60,20,5.66,US,1680300255
387,vestmannaeyjar,63.4427,-20.2734,277.22,87,100,5.98,IS,1680300255
388,lazaro cardenas,17.9583,-102.2,303.29,43,19,5.68,MX,1680300256
389,flinders,-34.5833,150.8552,290.47,83,31,2.68,AU,1680300256
390,saint-junien,45.8833,0.9,282.51,94,79,4.35,FR,1680300256
391,nahan,30.55,77.3,288.16,76,100,2.04,IN,1680300257
392,baza,37.4907,-2.7726,290.78,55,83,3.37,ES,1680300257
393,lasa,46.6166,10.7002,278.16,95,99,1.63,IT,1680300258
394,scarborough,54.2797,-0.4044,279.91,93,100,3.13,GB,1680300140
395,hastings,50.8552,0.5729,284.01,51,100,11.22,GB,1680300099
396,thunder bay,48.4001,-89.3168,276.1,48,75,7.72,CA,1680300082
397,zvishavane,-20.3267,30.0665,291.48,71,69,3.11,ZW,1680300259
398,aktyubinskiy,54.8137,52.8056,275.35,91,100,3.53,RU,1680300259
399,shar,49.5886,81.0453,266.18,70,5,6.86,KZ,1680300259
400,coahuayana,18.7333,-103.6833,303.65,35,84,3.15,MX,1680300259
401,tiznit,29.5833,-9.5,295.56,17,0,1.54,MA,1680300259
402,maku,39.2911,44.4521,274.91,98,100,2.16,IR,1680300260
403,santa luzia,-19.7697,-43.8514,301.34,29,0,1.03,BR,1680300260
404,macusani,-14.0833,-70.4333,278.17,85,95,3.02,PE,1680300260
405,matagami,49.7502,-77.6328,275.21,41,100,2.06,CA,1680300167
406,monterey,36.2505,-121.2516,289.91,17,31,4.45,US,1680300261
407,mpulungu,-8.7623,31.1141,294.0,91,100,0.84,ZM,1680300261
408,vagur,61.4732,-6.8119,279.81,86,100,8.99,FO,1680300261
409,tairua,-37.0167,175.85,292.54,75,100,2.58,NZ,1680300261
410,tapes,-30.6733,-51.3958,296.04,91,34,5.93,BR,1680300119
411,kencong,-8.2833,113.3667,295.98,83,100,1.05,ID,1680300262
412,mogzon,51.7435,111.9606,265.18,59,5,5.0,RU,1680300262
413,saint-paul,-21.0096,55.2707,299.2,95,22,2.03,RE,1680300262
414,sistranda,63.7256,8.834,271.13,66,10,9.8,NO,1680300263
415,kabalo,-6.05,26.9167,292.22,98,100,0.49,CD,1680300263
416,conde,-7.2597,-34.9075,298.85,83,0,3.09,BR,1680300263
417,lincolnton,35.4737,-81.2545,292.7,73,75,0.0,US,1680300005
418,kinshasa,-4.3246,15.3215,295.95,95,100,0.52,CD,1680300122
419,ayame,5.6083,-3.1563,297.51,92,98,1.47,CI,1680300264
420,soure,-0.7167,-48.5233,296.62,97,100,1.17,BR,1680300264
421,pamanukan,-6.2842,107.8106,296.48,88,100,1.47,ID,1680300264
422,samarai,-10.6167,150.6667,301.24,79,100,2.38,PG,1680300264
423,pucara,-15.9803,-71.4606,279.22,74,98,3.48,PE,1680300265
424,chebenki,51.9337,55.7077,278.01,87,100,3.63,RU,1680300265
425,kavaratti,10.5669,72.642,300.01,71,4,4.8,IN,1680300265
426,coquimbo,-29.9533,-71.3436,292.4,77,25,1.15,CL,1680300103
427,belmonte,-15.8631,-38.8828,296.68,85,1,1.13,BR,1680300266
428,north platte,41.1239,-100.7654,276.09,67,100,13.89,US,1680300266
429,camacupa,-12.0167,17.4833,289.5,97,100,1.34,AO,1680300266
430,shache,38.4167,77.2406,287.99,27,100,6.08,CN,1680300267
431,half moon bay,37.4636,-122.4286,290.6,100,0,3.6,US,1680300267
432,antofagasta,-23.65,-70.4,295.75,82,49,4.11,CL,1680300035
433,carauari,-4.8828,-66.8958,299.84,87,85,0.46,BR,1680300267
434,mitsamiouli,-11.3847,43.2844,300.54,75,93,1.24,KM,1680300268
435,mount gambier,-37.8333,140.7667,284.75,69,91,2.83,AU,1680300268
436,pisco,-13.7,-76.2167,298.18,83,0,9.77,PE,1680300268
437,gold coast,-28.0,153.4333,294.26,77,100,1.54,AU,1680300106
438,cavalcante,-13.7975,-47.4583,296.1,74,58,0.87,BR,1680300100
439,klaksvik,62.2266,-6.589,279.66,92,100,9.98,FO,1680300269
440,hamilton,39.1834,-84.5333,289.11,86,100,7.72,US,1680300270
441,bandarbeyla,9.4942,50.8122,299.86,75,3,2.64,SO,1680300270
442,ust-kuyga,70.0167,135.6,245.82,99,86,2.99,RU,1680300270
443,manta,-0.95,-80.7333,297.03,94,100,3.09,EC,1680300271
444,yerofey pavlovich,53.9667,121.9667,271.64,95,100,2.08,RU,1680300271
445,madruga,22.9114,-81.8561,300.67,65,91,3.87,CU,1680300271
446,intipuca,13.1969,-88.0544,310.77,14,0,2.59,SV,1680300271
447,la ronge,55.1001,-105.2842,275.29,44,75,5.66,CA,1680300189
448,lagoa,39.05,-27.9833,289.4,89,100,4.33,PT,1680300272
449,kamen-na-obi,53.7884,81.3423,264.02,88,12,2.18,RU,1680300272
450,varkkallai,8.7341,76.7067,302.03,85,7,1.72,IN,1680300172
451,umm lajj,25.0213,37.2685,293.35,49,0,7.02,SA,1680300272
452,oistins,13.0667,-59.5333,299.2,73,40,8.75,BB,1680300272
453,dunmore town,25.5,-76.65,296.99,77,79,10.18,BS,1680300273
454,juneau,58.3019,-134.4197,278.94,91,100,8.75,US,1680300273
455,southbridge,42.0751,-72.0334,279.63,79,100,1.34,US,1680300273
456,kisangani,0.5167,25.2,292.34,100,69,1.09,CD,1680300273
457,kulhudhuffushi,6.6221,73.07,301.13,65,70,1.86,MV,1680300273
458,muzhi,65.3667,64.6667,273.72,90,100,5.48,RU,1680300273
459,neiafu,-18.65,-173.9833,301.53,78,20,4.63,TO,1680300274
460,kenora,49.8167,-94.4337,274.69,25,20,5.66,CA,1680300100
461,kupang,-10.1667,123.5833,297.47,100,20,2.06,ID,1680300274
462,adrar,20.5022,-10.0711,298.8,8,0,5.7,MR,1680300275
463,sondershausen,51.3667,10.8667,282.9,78,100,5.6,DE,1680300275
464,solano,38.2333,-121.9511,290.53,46,0,4.63,US,1680300275
465,khorixas,-20.3667,14.9667,291.22,36,3,0.63,NA,1680300275
466,gat,31.61,34.7642,286.15,64,29,1.83,IL,1680300275
467,carmen,18.6333,-91.8333,306.17,46,20,6.17,MX,1680300275
468,anchorage,61.2181,-149.9003,275.53,66,75,2.57,US,1680299996
469,polson,47.6936,-114.1632,280.22,52,100,4.02,US,1680300276
470,sobolevo,54.4299,31.8996,275.53,80,100,3.31,RU,1680300276
471,gizo,-8.103,156.8419,301.79,71,77,3.3,SB,1680300276
472,luquillo,18.3725,-65.7166,300.69,68,1,6.73,PR,1680300238
473,bathsheba,13.2167,-59.5167,299.49,73,40,8.75,BB,1680300277
474,beringovskiy,63.05,179.3167,268.6,79,62,2.93,RU,1680300277
475,esmeralda,21.8525,-78.1169,301.08,54,39,6.55,CU,1680300277
476,bata,1.8639,9.7658,300.05,76,100,0.67,GQ,1680300277
477,quatre cocos,-20.2078,57.7625,299.31,80,12,7.44,MU,1680300278
478,xuddur,4.1213,43.8894,299.76,58,83,5.01,SO,1680300278
479,svetlaya,46.5389,138.3297,275.37,62,1,1.43,RU,1680300278
480,marawi,7.9986,124.2928,293.41,95,84,0.43,PH,1680300278
481,maceio,-9.6658,-35.7353,298.84,88,20,2.57,BR,1680300145
482,ilulissat,69.2167,-51.1,246.01,96,10,2.39,GL,1680300278
483,berbera,10.4396,45.0143,300.77,79,6,1.72,SO,1680300055
484,muskogee,35.5834,-95.3336,299.79,30,0,8.64,US,1680300101
485,rong kwang,18.339,100.3174,297.87,39,83,0.34,TH,1680300279
486,songjianghe,42.1859,127.479,278.01,62,0,1.87,CN,1680300279
487,yangshan,28.7615,115.0287,284.77,91,86,0.53,CN,1680300279
488,sawakin,19.1059,37.3321,294.31,63,25,4.29,SD,1680300279
489,vaitape,-16.5167,-151.75,301.33,67,100,2.73,PF,1680300279
490,warkworth,-36.4,174.6667,290.94,90,100,3.34,NZ,1680300279
491,dongsheng,39.8161,109.9776,279.01,82,35,5.84,CN,1680300279
492,aleksandrov gay,50.147,48.5704,278.34,63,92,4.43,RU,1680300279
493,hirara,24.8,125.2833,294.3,78,40,5.14,JP,1680300279
494,bulgan,48.8125,103.5347,263.99,85,100,5.02,MN,1680300279
495,prince rupert,54.3161,-130.3201,278.2,81,100,10.8,CA,1680299665
496,harper,4.375,-7.7169,299.65,86,65,2.93,LR,1680300280
497,galle,6.0367,80.217,298.99,83,11,1.21,LK,1680300280
498,basco,20.4487,121.9702,297.92,83,99,6.34,PH,1680300280
499,thanatpin,17.2119,96.3033,298.25,83,72,0.9,MM,1680300280
500,bubaque,11.2833,-15.8333,298.67,76,0,3.24,GW,1680300280
501,kysyl-syr,63.8986,122.7617,250.04,94,100,3.06,RU,1680300281
502,kaka,37.3482,59.6143,293.54,32,11,3.29,TM,1680300281
503,tabas,33.5959,56.9244,296.27,21,31,3.09,IR,1680300281
504,suifenhe,44.4,131.1667,276.76,40,4,0.44,CN,1680300282
505,sao joao da barra,-21.6403,-41.0511,299.2,83,5,4.47,BR,1680300282
506,imbituba,-28.24,-48.6703,295.98,85,0,1.69,BR,1680300282
507,dwarka,22.2394,68.9678,297.57,79,1,4.9,IN,1680300282
508,domoni,-12.2569,44.5319,299.96,86,68,2.66,KM,1680300282
509,brae,60.3964,-1.353,279.2,80,83,1.86,GB,1680300282
510,arroyo,41.6096,-4.7969,284.9,66,0,4.12,ES,1680300282
511,karachi,24.9056,67.0822,296.05,73,0,3.09,PK,1680300283
512,lata,40.1629,-8.3327,285.97,96,96,0.59,PT,1680300283
513,norfolk,42.1668,-71.2495,280.79,66,98,2.24,US,1680300026
514,initao,8.4997,124.3039,296.47,85,85,2.11,PH,1680300283
515,hobyo,5.3505,48.5268,301.38,76,66,4.7,SO,1680300283
516,honningsvag,70.9821,25.9704,272.01,80,100,12.35,NO,1680300283
517,mapiripan,2.8892,-72.1256,302.18,59,99,2.61,CO,1680300283
518,nelson bay,-32.7167,152.15,292.59,73,4,4.02,AU,1680300284
519,birao,10.2849,22.7882,298.82,16,100,2.59,CF,1680300284
520,kingman,35.1894,-114.053,289.33,26,1,0.45,US,1680299987
521,hueytown,33.4512,-86.9967,299.03,64,100,5.63,US,1680300212
522,tambun,-6.2641,107.0712,299.28,81,95,0.89,ID,1680300284
523,ayr,55.4627,-4.6339,281.21,81,75,4.63,GB,1680300284
524,soe,-9.8607,124.284,291.4,95,93,1.56,ID,1680300284
525,omsukchan,62.5333,155.8,266.6,86,100,1.93,RU,1680300284
526,praia da vitoria,38.7333,-27.0667,291.29,88,40,5.56,PT,1680300284
527,ndele,8.4109,20.6473,300.16,43,7,1.39,CF,1680300037
528,kristiansund,63.1115,7.732,274.51,55,0,6.17,NO,1680300285
529,khani,41.9563,42.9566,273.91,82,95,1.21,GE,1680300285
530,ponta delgada,37.7333,-25.6667,289.55,100,75,3.09,PT,1680300039
531,halifax,44.6453,-63.5724,277.97,64,77,8.49,CA,1680299992
532,villa carlos paz,-31.4241,-64.4978,290.59,34,75,1.79,AR,1680300285
533,mayo,38.8876,-76.5119,292.38,55,100,4.63,US,1680300285
534,richards bay,-28.783,32.0377,292.98,91,94,1.99,ZA,1680300286
535,kurchum,48.5722,83.6542,266.38,67,1,5.84,KZ,1680300286
536,carbonia,39.1672,8.5222,287.6,96,69,3.6,IT,1680300286
537,udgir,18.3833,77.1167,296.95,47,29,2.83,IN,1680300286
538,bada,51.392,109.8717,264.36,65,49,3.96,RU,1680300286
539,villazon,-22.0866,-65.5942,288.53,36,16,5.43,BO,1680300287
540,kalabo,-14.97,22.6814,292.16,93,93,2.27,ZM,1680300287
541,suntar,62.1444,117.6319,255.61,96,100,3.28,RU,1680300287
542,nabire,-3.3667,135.4833,297.6,89,93,1.29,ID,1680300287
543,olafsvik,64.8945,-23.7142,276.7,96,100,5.11,IS,1680300287
544,mount isa,-20.7333,139.5,295.02,37,76,3.09,AU,1680300287
545,matara,5.9485,80.5353,298.35,88,24,1.2,LK,1680300287
546,gamba,-2.65,10.0,298.89,83,82,3.05,GA,1680300287
547,kondopoga,62.2057,34.2614,265.97,98,92,0.73,RU,1680300287
548,farah,32.5,62.5,293.1,22,100,1.22,AF,1680300287
549,verkhoyansk,67.5447,133.385,243.97,99,64,0.41,RU,1680300073
550,qianan,44.9932,124.0581,284.14,36,100,6.92,CN,1680300288
551,jutai,-5.1833,-68.9,297.13,97,99,1.02,BR,1680300288
552,khuzhir,53.1939,107.3397,263.4,72,41,4.33,RU,1680300288
553,kontagora,10.3999,5.4695,303.02,12,97,1.14,NG,1680300288
554,nouakchott,18.0858,-15.9785,304.11,23,0,5.15,MR,1680300126
555,okhotsk,59.3833,143.3,269.72,94,100,1.77,RU,1680300289
556,lagos,6.5833,3.75,302.33,87,95,2.05,NG,1680300157
557,kuito,-12.3833,16.9333,288.71,99,100,1.63,AO,1680300289
558,biryusinsk,55.9634,97.8235,262.27,92,100,3.14,RU,1680300289
559,kandrian,-6.2167,149.55,300.05,77,100,1.2,PG,1680300289
560,texarkana,33.4251,-94.0477,298.28,73,75,5.14,US,1680300290
561,rosarito,32.3333,-117.0333,291.3,62,100,4.34,MX,1680300290
562,yaan,7.3833,8.5667,303.53,51,94,4.66,NG,1680300290
563,mgachi,51.05,142.2667,272.79,91,56,1.61,RU,1680300290
564,puerto ayacucho,5.6639,-67.6236,304.37,50,100,0.76,VE,1680300290
565,chifeng,42.2683,118.9636,282.22,41,100,3.12,CN,1680300290
566,taoudenni,22.6783,-3.9836,301.22,7,0,6.52,ML,1680300290
